seq,concurrency,latency_ms,status,ok
65600,500,2.86,429,0
65700,500,2.14,429,0
65800,500,2.39,429,0
65900,500,3.00,429,0
66000,500,2.45,429,0
66100,500,2.50,429,0
66200,500,1.80,429,0
66300,500,1.58,429,0
66400,500,2.19,429,0
66500,500,2.45,429,0
66600,500,2.96,429,0
66700,500,4.03,429,0
66800,500,2.70,429,0
66900,500,2.21,429,0
67000,500,2.05,429,0
67100,500,1.49,429,0
67200,500,1.88,429,0
67300,500,2.38,429,0
67400,500,3.10,429,0
67500,500,13.47,429,0
67600,500,1.48,429,0
67700,500,2.38,429,0
67800,500,2.05,429,0
67900,500,3.14,429,0
68000,500,2.80,429,0
68100,500,2.07,429,0
68200,500,3.26,429,0
68300,500,3.55,429,0
68400,500,4.18,429,0
68500,500,3.05,429,0
68600,500,3.65,429,0
68700,500,3.26,429,0
68800,500,2.14,429,0
68900,500,2.38,429,0
69000,500,7.28,429,0
69100,500,1.75,429,0
69200,500,3.03,429,0
69300,500,3.49,429,0
69400,500,3.59,429,0
69500,500,1.67,429,0
69600,500,1.93,429,0
69700,500,1.90,429,0
69800,500,2.69,429,0
69900,500,1.76,429,0
70000,500,2.90,429,0
70100,500,2.24,429,0
70200,500,2.40,429,0
70300,500,2.22,429,0
70400,500,2.04,429,0
70500,500,1.51,429,0
70600,500,2.29,429,0
70700,500,3.75,429,0
70800,500,5.26,429,0
70900,500,2.53,429,0
71000,500,4.04,429,0
71100,500,2.60,429,0
71200,500,3.55,429,0
71300,500,2.28,429,0
71400,500,3.39,429,0
71500,500,2.83,429,0
71600,500,3.85,429,0
71700,500,4.45,429,0
71800,500,3.12,429,0
71900,500,5.61,429,0
72000,500,3.66,429,0
72100,500,0.48,429,0
72200,500,2.42,429,0
72300,500,3.24,429,0
72400,500,4.72,429,0
72500,500,2.91,429,0
72600,500,2.31,429,0
72700,500,5.06,429,0
72800,500,2.78,429,0
72900,500,2.12,429,0
73000,500,4.66,429,0
73100,500,2.70,429,0
73200,500,3.83,429,0
73300,500,4.49,429,0
73400,500,2.50,429,0
73500,500,6.11,429,0
73600,500,2.49,429,0
73700,500,7.62,429,0
73800,500,2.89,429,0
73900,500,3.71,429,0
74000,500,1.99,429,0
74100,500,2.60,429,0
74200,500,3.19,429,0
74300,500,2.22,429,0
74400,500,3.85,429,0
74500,500,1.47,429,0
74600,500,2.43,429,0
74700,500,3.41,429,0
74800,500,3.43,429,0
74900,500,2.51,429,0
75000,500,1.18,429,0
75100,500,4.18,429,0
75200,500,2.60,429,0
75300,500,3.65,429,0
75400,500,2.19,429,0
75500,500,2.68,429,0
75600,500,3.57,429,0
75700,500,2.04,429,0
75800,500,1.75,429,0
75900,500,3.79,429,0
76000,500,2.81,429,0
76100,500,3.17,429,0
76200,500,12.65,429,0
76300,500,3.57,429,0
76400,500,2.22,429,0
76500,500,4.86,429,0
76600,500,1.93,429,0
76700,500,2.32,429,0
76800,500,2.15,429,0
76900,500,2.58,429,0
77000,500,5.14,429,0
77100,500,5.39,429,0
77200,500,2.95,429,0
77300,500,2.39,429,0
77400,500,3.60,429,0
77500,500,1.50,429,0
77600,500,3.93,429,0
77700,500,3.39,429,0
77800,500,3.48,429,0
77900,500,1.84,429,0
78000,500,1.22,429,0
78100,500,2.29,429,0
78200,500,7.51,429,0
78300,500,5.10,429,0
78400,500,4313.87,200,1
78500,500,1.88,429,0
78600,500,0.50,429,0
78700,500,0.47,429,0
78800,500,5.38,429,0
78900,500,0.40,429,0
79000,500,0.41,429,0
79100,500,1.37,429,0
79200,500,0.35,429,0
79300,500,0.99,429,0
79400,500,0.58,429,0
79500,500,0.49,429,0
79600,500,0.72,429,0
79700,500,1.14,429,0
79800,500,0.68,429,0
79900,500,0.38,429,0
80000,500,1.05,429,0
80100,500,1.27,429,0
80200,500,1.08,429,0
80300,500,0.91,429,0
80400,500,3.31,429,0
80500,500,15.23,429,0
80600,500,0.48,429,0
80700,500,0.49,429,0
80800,500,1.25,429,0
80900,500,0.60,429,0
81000,500,0.40,429,0
81100,500,0.64,429,0
81200,500,1.26,429,0
81300,500,2.20,429,0
81400,500,1.05,429,0
81500,500,1.05,429,0
81600,500,0.73,429,0
81700,500,0.75,429,0
81800,500,1.09,429,0
81900,500,1.02,429,0
82000,500,0.97,429,0
82100,500,1.62,429,0
82200,500,1.17,429,0
82300,500,0.62,429,0
82400,500,0.63,429,0
82500,500,0.69,429,0
82600,500,1.47,429,0
82700,500,0.55,429,0
82800,500,0.48,429,0
82900,500,1.07,429,0
83000,500,0.74,429,0
83100,500,1.01,429,0
83200,500,0.31,429,0
83300,500,0.95,429,0
83400,500,0.92,429,0
83500,500,1.05,429,0
83600,500,0.51,429,0
83700,500,0.63,429,0
83800,500,1.63,429,0
83900,500,1.56,429,0
84000,500,0.76,429,0
84100,500,2.72,429,0
84200,500,6.10,429,0
84300,500,2.16,429,0
84400,500,1.91,429,0
84500,500,4.50,429,0
84600,500,1.73,429,0
84700,500,0.73,429,0
84800,500,1.25,429,0
84900,500,1.64,429,0
85000,500,4.28,429,0
85100,500,2.15,429,0
85200,500,1.37,429,0
85300,500,1.84,429,0
85400,500,1.39,429,0
85500,500,1.64,429,0
85600,500,0.87,429,0
85700,500,1.38,429,0
85800,500,1.84,429,0
85900,500,15.44,429,0
86000,500,1.07,429,0
86100,500,1.20,429,0
86200,500,0.50,429,0
86300,500,2.56,429,0
86400,500,1.05,429,0
86500,500,1.11,429,0
86600,500,1.08,429,0
86700,500,2.57,429,0
86800,500,0.81,429,0
86900,500,2.39,429,0
87000,500,1.83,429,0
87100,500,2.45,429,0
87200,500,0.91,429,0
87300,500,2.96,429,0
87400,500,2.04,429,0
87500,500,2.19,429,0
87600,500,2.07,429,0
87700,500,1.46,429,0
87800,500,1.98,429,0
87900,500,2.01,429,0
88000,500,2.98,429,0
88100,500,0.80,429,0
88200,500,1.61,429,0
88300,500,0.94,429,0
88400,500,1.02,429,0
88500,500,1.44,429,0
88600,500,1.84,429,0
88700,500,1.99,429,0
88800,500,1.77,429,0
88900,500,1.20,429,0
89000,500,2.00,429,0
89100,500,1.90,429,0
89200,500,2.86,429,0
89300,500,2.52,429,0
89400,500,1.52,429,0
89500,500,2.33,429,0
89600,500,5.29,429,0
89700,500,3.26,429,0
89800,500,2.53,429,0
89900,500,1.59,429,0
90000,500,4.04,429,0
90100,500,1.52,429,0
90200,500,1.24,429,0
90300,500,2.01,429,0
90400,500,3.83,429,0
90500,500,1.49,429,0
90600,500,2.10,429,0
90700,500,2.17,429,0
90800,500,1.84,429,0
90900,500,1.28,429,0
91000,500,2.01,429,0
91100,500,0.98,429,0
91200,500,16.38,429,0
91300,500,2.54,429,0
91400,500,1.36,429,0
91500,500,1.42,429,0
91600,500,1.69,429,0
91700,500,1.59,429,0
91800,500,1.31,429,0
91900,500,2.03,429,0
92000,500,1.85,429,0
92100,500,1.29,429,0
92200,500,2.65,429,0
92300,500,0.56,429,0
92400,500,1.90,429,0
92500,500,2.74,429,0
92600,500,3.17,429,0
92700,500,1.07,429,0
92800,500,1.96,429,0
92900,500,2.34,429,0
93000,500,1.13,429,0
93100,500,3.12,429,0
93200,500,0.81,429,0
93300,500,2.74,429,0
93400,500,3.18,429,0
93500,500,2.21,429,0
93600,500,2.56,429,0
93700,500,1.56,429,0
93800,500,1.05,429,0
93900,500,2.27,429,0
94000,500,2.00,429,0
94100,500,1.18,429,0
94200,500,1.28,429,0
94300,500,1.51,429,0
94400,500,3.29,429,0
94500,500,1.06,429,0
94600,500,1.13,429,0
94700,500,3.00,429,0
94800,500,1.28,429,0
94900,500,5.66,429,0
95000,500,2.44,429,0
95100,500,1.55,429,0
95200,500,0.85,429,0
95300,500,3.34,429,0
95400,500,1.35,429,0
95500,500,1.82,429,0
95600,500,2.71,429,0
95700,500,1.66,429,0
95800,500,0.95,429,0
95900,500,6.73,429,0
96000,500,2.23,429,0
96100,500,1.81,429,0
96200,500,1.79,429,0
96300,500,4.67,429,0
96400,500,1.46,429,0
96500,500,2.67,429,0
96600,500,1.60,429,0
96700,500,17.00,429,0
96800,500,1.52,429,0
96900,500,0.72,429,0
97000,500,2.19,429,0
97100,500,1.44,429,0
97200,500,1.42,429,0
97300,500,2.36,429,0
97400,500,1.65,429,0
97500,500,1.33,429,0
97600,500,2.37,429,0
97700,500,3.69,429,0
97800,500,1.52,429,0
97900,500,1.03,429,0
98000,500,2.17,429,0
98100,500,1.26,429,0
98200,500,0.48,429,0
98300,500,0.67,429,0
98400,500,1.10,429,0
98500,500,2.29,429,0
98600,500,1.52,429,0
98700,500,1.41,429,0
98800,500,1.62,429,0
98900,500,1.10,429,0
99000,500,2.84,429,0
99100,500,2.06,429,0
99200,500,1.40,429,0
99300,500,2.75,429,0
99400,500,0.99,429,0
99500,500,1.06,429,0
99600,500,1.85,429,0
99700,500,1.49,429,0
99800,500,2.39,429,0
99900,500,1.51,429,0
100000,500,2.33,429,0
100100,500,1.17,429,0
100200,500,0.77,429,0
100300,500,3.58,429,0
100400,500,1.62,429,0
100500,500,1.06,429,0
100600,500,1.50,429,0
100700,500,1.58,429,0
100800,500,1.84,429,0
100900,500,1.22,429,0
101000,500,1.25,429,0
101100,500,1.69,429,0
101200,500,1.41,429,0
101300,500,1.78,429,0
101400,500,2.42,429,0
101500,500,6.02,429,0
101600,500,2.68,429,0
101700,500,1.01,429,0
101800,500,1.09,429,0
101900,500,0.67,429,0
102000,500,1.56,429,0
102100,500,19.00,429,0
102200,500,4311.62,200,1
102300,500,0.75,429,0
102400,500,0.58,429,0
102500,500,3.34,429,0
102600,500,0.61,429,0
102700,500,1.45,429,0
102800,500,0.57,429,0
102900,500,0.83,429,0
103000,500,0.24,429,0
103100,500,0.67,429,0
103200,500,0.92,429,0
103300,500,0.67,429,0
103400,500,0.78,429,0
103500,500,0.35,429,0
103600,500,0.54,429,0
103700,500,0.45,429,0
103800,500,0.56,429,0
103900,500,0.42,429,0
104000,500,0.42,429,0
104100,500,0.45,429,0
104200,500,0.75,429,0
104300,500,0.58,429,0
104400,500,0.59,429,0
104500,500,0.43,429,0
104600,500,0.45,429,0
104700,500,0.76,429,0
104800,500,0.64,429,0
104900,500,0.51,429,0
105000,500,0.36,429,0
105100,500,0.38,429,0
105200,500,0.52,429,0
105300,500,0.49,429,0
105400,500,0.39,429,0
105500,500,0.37,429,0
105600,500,0.53,429,0
105700,500,0.43,429,0
105800,500,0.22,429,0
105900,500,0.31,429,0
106000,500,0.39,429,0
106100,500,0.31,429,0
106200,500,0.36,429,0
106300,500,0.28,429,0
106400,500,0.64,429,0
106500,500,0.31,429,0
106600,500,0.29,429,0
106700,500,0.42,429,0
106800,500,0.48,429,0
